idcomposite,nom_agglocomposite,province,pays,year,nb_pub,discipline,gid,astaff2014,nbestim,nbuniv,pop2011,label,label_ds,label_dsh,label_d
AAPOINT24351,LAIDE,SCOTLAND,UNITED-KINGDOM,2014,0,D5,5791,0,0,0,12229,LAIDE,Physics,Phys,Physics
AALIGNE24032,ENNISKILLEN,NORTH-IRELAND,UNITED-KINGDOM,2014,0,D5,4185,0,0,0,24032,ENNISKILLEN,Physics,Phys,Physics
AAPOLY25109,WIGTOWN,SCOTLAND,UNITED-KINGDOM,2014,0,D5,2503,0,0,0,9050,WIGTOWN,Physics,Phys,Physics
AAPOLY24892,ST-MARTINS,ENGLAND,UNITED-KINGDOM,2014,0,D5,2592,0,0,0,0,ST-MARTINS,Physics,Phys,Physics
AALIGNE24337,KINGUSSIE,SCOTLAND,UNITED-KINGDOM,2014,0,D5,4187,0,0,0,13676,KINGUSSIE,Physics,Phys,Physics
AAPOLY24272,HUNTLY,SCOTLAND,UNITED-KINGDOM,2014,0,D5,2165,0,0,0,104092,HUNTLY,Physics,Phys,Physics
AALIGNE24871,SPILSBY,ENGLAND,UNITED-KINGDOM,2014,0,D5,4190,0,0,0,18204,SPILSBY,Physics,Phys,Physics
AAPOLY24300,KEELE,ENGLAND,UNITED-KINGDOM,2014,9.61388888888889,D5,1553,2209,2,5,1143849,KEELE,Physics,Phys,Physics
AAPOLY24307,KENDAL,ENGLAND,UNITED-KINGDOM,2014,0,D5,2278,0,1,1,71248,KENDAL,Physics,Phys,Physics
AALIGNE24343,KIRKCALDY,SCOTLAND,UNITED-KINGDOM,2014,0,D5,4188,0,0,0,57537,KIRKCALDY,Physics,Phys,Physics
AAPOLY24890,STIRLING,SCOTLAND,UNITED-KINGDOM,2014,2.33333333333333,D5,3074,916,1,1,583992,STIRLING,Physics,Phys,Physics
AAPOINT24786,SANDOWN,ENGLAND,UNITED-KINGDOM,2014,0,D5,4935,0,0,0,14189,SANDOWN,Physics,Phys,Physics
AAPOINT23963,DORNOCH,SCOTLAND,UNITED-KINGDOM,2014,0,D5,6722,0,0,0,7626,DORNOCH,Physics,Phys,Physics
AAPOLY24288,INVERNESS,SCOTLAND,UNITED-KINGDOM,2014,0.25,D5,2479,37.11,2,2,104398,INVERNESS,Physics,Phys,Physics
AAPOLY24934,SWANSEA,WALES,UNITED-KINGDOM,2014,47.0718966218966,D5,3092,2060,2,3,451686,SWANSEA,Physics,Phys,Physics
AAPOLY24062,FFOSTRASOL,WALES,UNITED-KINGDOM,2014,0,D5,1167,0,0,0,11923,FFOSTRASOL,Physics,Phys,Physics
AAPOLY24936,SWINDON,ENGLAND,UNITED-KINGDOM,2014,11.8657707344778,D5,2457,87.00490998000001,1,2,548173,SWINDON,Physics,Phys,Physics
AAPOINT23939,DARTMOUTH,ENGLAND,UNITED-KINGDOM,2014,0,D5,6037,0,0,0,6822,DARTMOUTH,Physics,Phys,Physics
AAPOLY23581,AYR,SCOTLAND,UNITED-KINGDOM,2014,0,D5,2959,133.295,2,2,274975,AYR,Physics,Phys,Physics
AAPOLY23960,DONCASTER,ENGLAND,UNITED-KINGDOM,2014,0,D5,797,0,0,0,366682,DONCASTER,Physics,Phys,Physics
AAPOLY23770,BURY-SAINT-EDMUNDS,ENGLAND,UNITED-KINGDOM,2014,0,D5,1102,0,0,0,262926,BURY-SAINT-EDMUNDS,Physics,Phys,Physics
AAPOLY24674,PITLOCHRY,SCOTLAND,UNITED-KINGDOM,2014,0,D5,1814,0,0,0,9286,PITLOCHRY,Physics,Phys,Physics
AD11950,LONDON,ENGLAND,UNITED-KINGDOM,2014,991.9485352555,D5,6,45616.43,4,44,10923304,LONDON,Physics,Phys,Physics
AD12080,OXFORD-DIDCOT,ENGLAND,UNITED-KINGDOM,2014,556.841832555641,D5,15,8020,0,2,292495,OXFORD-DIDCOT,Physics,Phys,Physics
AD11968,MANCHESTER-LIVERPOOL,ENGLAND,UNITED-KINGDOM,2014,328.118625686341,D5,109,17321.7,5,15,5831088,MANCHESTER-LIVERPOOL,Physics,Phys,Physics
AD11681,EDINBURGH,SCOTLAND,UNITED-KINGDOM,2014,228.634960486854,D5,153,6301.385,3,6,680401,EDINBURGH,Physics,Phys,Physics
AD12208,SOUTHAMPTON-PROTSMOUTH,ENGLAND,UNITED-KINGDOM,2014,251.701493866993,D5,178,5790,0,4,1264280,SOUTHAMPTON,Physics,Phys,Physics
AD11449,BIRMINGHAM,ENGLAND,UNITED-KINGDOM,2014,267.684686462261,D5,192,11488,2,8,3439184,BIRMINGHAM,Physics,Phys,Physics
AD11496,BRISTOL,ENGLAND,UNITED-KINGDOM,2014,236.726072431782,D5,202,6330,0,4,705326,BRISTOL,Physics,Phys,Physics
AD11739,GLASGOW,SCOTLAND,UNITED-KINGDOM,2014,274.315855470739,D5,219,6236.57,3,7,1384797,GLASGOW,Physics,Phys,Physics
AD5683,YORK,ENGLAND,UNITED-KINGDOM,2014,92.3715683139626,D5,243,1990,0,2,250718,YORK,Physics,Phys,Physics
AD11910,LANCASTER,ENGLAND,UNITED-KINGDOM,2014,72.5577281603221,D5,265,1905.1,0,1,68566,LANCASTER,Physics,Phys,Physics
AD11428,BELFAST,NORTH-IRELAND,UNITED-KINGDOM,2014,78.6773767898769,D5,272,2088.025,1,4,703353,BELFAST,Physics,Phys,Physics
AD11919,LEEDS,ENGLAND,UNITED-KINGDOM,2014,113.614636643948,D5,352,6460,0,6,2108519,LEEDS,Physics,Phys,Physics
AD12184,SHEFFIELD,ENGLAND,UNITED-KINGDOM,2014,124.332963509701,D5,381,5267.5,1,3,970902,SHEFFIELD,Physics,Phys,Physics
AD12033,NEWCASTLE-UPON-TYNE,ENGLAND,UNITED-KINGDOM,2014,203.441503586849,D5,424,6675,0,4,1608302,NEWCASTLE-U-TYNE,Physics,Phys,Physics
AD11336,ABERDEEN,SCOTLAND,UNITED-KINGDOM,2014,33.1055555555556,D5,464,2451.4,1,3,233581,ABERDEEN,Physics,Phys,Physics
AD11920,LEICESTER,ENGLAND,UNITED-KINGDOM,2014,89.0603116246498,D5,473,4345,0,3,620795,LEICESTER,Physics,Phys,Physics
AD12057,NOTTINGHAM,ENGLAND,UNITED-KINGDOM,2014,166.442173542831,D5,476,5444,2,3,1192343,NOTTINGHAM,Physics,Phys,Physics
AD5280,NORWICH,ENGLAND,UNITED-KINGDOM,2014,24.4279914529914,D5,500,1855,0,2,549138,NORWICH,Physics,Phys,Physics
AD11525,CAMBRIDGE,ENGLAND,UNITED-KINGDOM,2014,505.421624279785,D5,597,6216.5,1,2,220311,CAMBRIDGE,Physics,Phys,Physics
AAPOLY24952,TEDDINGTON,ENGLAND,UNITED-KINGDOM,2014,12.9659722222222,D6,1547,1355,0,3,1070437,TEDDINGTON,Space & earth science,Space,Space & earth science
AAPOLY23795,CARDIFF,WALES,UNITED-KINGDOM,2014,100.332704786567,D6,1010,6000,0,3,1739363,CARDIFF,Space & earth science,Space,Space & earth science
AAPOLY24817,SHEPTON-MALLET,ENGLAND,UNITED-KINGDOM,2014,2,D6,1763,0,0,0,93734,SHEPTON-MALLET,Space & earth science,Space,Space & earth science
AAPOINT24580,NEWTOWN,WALES,UNITED-KINGDOM,2014,0,D6,7876,0,0,0,11357,NEWTOWN,Space & earth science,Space,Space & earth science
AALIGNE24165,HARLECH,WALES,UNITED-KINGDOM,2014,0,D6,4186,0,0,0,1540,HARLECH,Space & earth science,Space,Space & earth science
AAPOINT24565,NEW-ISLAND,FALKLANDS,UNITED-KINGDOM,2014,0,D6,6190,0,0,0,0,NEW-ISLAND,Space & earth science,Space,Space & earth science
AAPOLY23731,BRIGHTON,ENGLAND,UNITED-KINGDOM,2014,48.2324115403183,D6,1939,3450,0,2,1304209,BRIGHTON,Space & earth science,Space,Space & earth science
AAPOLY24666,PETERBOROUGH,ENGLAND,UNITED-KINGDOM,2014,3.20833333333333,D6,819,10.92,1,1,823544,PETERBOROUGH,Space & earth science,Space,Space & earth science
AAPOINT24110,GOOSE-GREEN,FALKLANDS-ISLANDS,UNITED-KINGDOM,2014,0,D6,5190,0,0,0,0,GOOSE-GREEN,Space & earth science,Space,Space & earth science
AALIGNE23910,CRIANLARICH,SCOTLAND,UNITED-KINGDOM,2014,0,D6,4184,0,0,0,11312,CRIANLARICH,Space & earth science,Space,Space & earth science
AAPOLY24444,LOW-HARKER,ENGLAND,UNITED-KINGDOM,2014,0.583333333333333,D6,886,183.12,1,1,116286,CARLISLE,Space & earth science,Space,Space & earth science
AAPOINT23980,DUNBAR,SCOTLAND,UNITED-KINGDOM,2014,0,D6,6549,0,0,0,13337,DUNBAR,Space & earth science,Space,Space & earth science
AAPOINT24910,STORNOWAY,SCOTLAND,UNITED-KINGDOM,2014,0,D6,6408,0,0,0,7622,STORNOWAY,Space & earth science,Space,Space & earth science
AAPOLY24330,KINGS-LYNN,ENGLAND,UNITED-KINGDOM,2014,0.333333333333333,D6,1409,0,0,0,212704,KINGS-LYNN,Space & earth science,Space,Space & earth science
AAPOLY24939,TADCASTER,ENGLAND,UNITED-KINGDOM,2014,0,D6,2211,0,0,0,25821,TADCASTER,Space & earth science,Space,Space & earth science
AAPOLY24134,GREENOCK,SCOTLAND,UNITED-KINGDOM,2014,0,D6,2356,35,0,1,190891,DUNOON,Space & earth science,Space,Space & earth science
AAPOLY25165,WREXHAM,WALES,UNITED-KINGDOM,2014,1.20833333333333,D6,2017,562.9625,1,2,379984,WREXHAM,Space & earth science,Space,Space & earth science
AAPOLY24086,GALASHIELS,SCOTLAND,UNITED-KINGDOM,2014,0.1,D6,1607,23,1,1,121701,GALASHIELS,Space & earth science,Space,Space & earth science
AAPOLY23511,ACHARACLE,SCOTLAND,UNITED-KINGDOM,2014,0.611111111111111,D6,1964,0,0,0,11168,ACHARACLE,Space & earth science,Space,Space & earth science
AAPOLY24621,ORKNEY,SCOTLAND,UNITED-KINGDOM,2014,1.46666666666667,D6,761,0,0,0,21349,ORKNEY,Space & earth science,Space,Space & earth science
AAPOLY24505,MIDDLESBROUGH,ENGLAND,UNITED-KINGDOM,2014,2.78809523809524,D6,900,700,0,1,854738,MIDDLESBROUGH,Space & earth science,Space,Space & earth science
AAPOLY23636,BELLSHILL,ENGLAND,UNITED-KINGDOM,2014,0,D6,2419,0,0,0,22121,BELLSHILL,Space & earth science,Space,Space & earth science
AAPOLY23607,BARNSTAPLE,ENGLAND,UNITED-KINGDOM,2014,0.5,D6,2904,0,0,0,133985,BARNSTAPLE,Space & earth science,Space,Space & earth science
AAPOINT24285,INGATESTONE,ENGLAND,UNITED-KINGDOM,2014,0,D6,7712,0,0,0,5966,INGATESTONE,Space & earth science,Space,Space & earth science
AAPOLY24319,KIDDERMINSTER,ENGLAND,UNITED-KINGDOM,2014,0,D6,2328,0,0,0,91485,KIDDERMINSTER,Space & earth science,Space,Space & earth science
AAPOINT24466,MAGHERAFELT,NORTH-IRELAND,UNITED-KINGDOM,2014,0,D6,5534,0,0,0,10955,MAGHERAFELT,Space & earth science,Space,Space & earth science
AAPOLY24534,MORPETH,ENGLAND,UNITED-KINGDOM,2014,0,D6,690,0,0,0,151020,MORPETH,Space & earth science,Space,Space & earth science
AAPOINT24877,STANLEY,FALKLANDS,UNITED-KINGDOM,2014,1.60416666666667,D6,5577,0,0,0,0,STANLEY,Space & earth science,Space,Space & earth science
AAPOLY24756,ROYSTON,ENGLAND,UNITED-KINGDOM,2014,0.677777777777778,D6,2223,0,0,0,71856,ROYSTON,Space & earth science,Space,Space & earth science
AAPOLY24220,HEREFORD,ENGLAND,UNITED-KINGDOM,2014,0,D6,3038,0,0,0,270982,HEREFORD,Space & earth science,Space,Space & earth science
AAPOLY24886,STEETON,ENGLAND,UNITED-KINGDOM,2014,0.958333333333333,D6,1886,0,0,0,314912,STEETON,Space & earth science,Space,Space & earth science
AAPOLY24831,SHREWSBURY,ENGLAND,UNITED-KINGDOM,2014,1.80952380952381,D6,1287,25.8,1,1,250970,SHREWSBURY,Space & earth science,Space,Space & earth science
AAPOLY24800,SEASCALE,ENGLAND,UNITED-KINGDOM,2014,4.2547619047619,D6,2176,46.2,1,1,153951,AMBLESIDE,Space & earth science,Space,Space & earth science
AAPOLY24657,PENGLAIS,WALES,UNITED-KINGDOM,2014,38.4234182484183,D6,2357,940,0,1,65668,ABERYSTWYTH,Space & earth science,Space,Space & earth science
AAPOLY24041,EXETER,ENGLAND,UNITED-KINGDOM,2014,247.206086840276,D6,2569,1260,1,1,618906,EXETER,Space & earth science,Space,Space & earth science
AAPOLY23714,BRECON,WALES,UNITED-KINGDOM,2014,0,D6,1714,0,0,0,25438,BRECON,Space & earth science,Space,Space & earth science
AAPOINT23756,BUDE,ENGLAND,UNITED-KINGDOM,2014,0,D6,8234,0,0,0,9222,BUDE,Space & earth science,Space,Space & earth science
AAPOLY24389,LINCOLN,ENGLAND,UNITED-KINGDOM,2014,2.77777777777778,D6,676,1025,0,2,307859,LINCOLN,Space & earth science,Space,Space & earth science
AAPOLY23876,COLCHESTER,ENGLAND,UNITED-KINGDOM,2014,8.25955988455988,D6,2303,1647.58,1,4,1228793,COLCHESTER,Space & earth science,Space,Space & earth science
AAPOLY24334,KINGSTON-UPON-HULL,ENGLAND,UNITED-KINGDOM,2014,25.0363858363858,D6,902,1054.35,1,1,832545,KINGSTON-U-HULL,Space & earth science,Space,Space & earth science
AAPOLY24662,PENRYN,ENGLAND,UNITED-KINGDOM,2014,25.7992063492063,D6,1157,835,1,2,326325,PENRYN,Space & earth science,Space,Space & earth science
AAPOLY24189,HAVERFORDWEST,WALES,UNITED-KINGDOM,2014,1.66666666666667,D6,1284,0,0,0,63666,HAVERFORDWEST,Space & earth science,Space,Space & earth science
AAPOINT24380,LES-AUGRES-MANOR,TRINITY,UNITED-KINGDOM,2014,0,D6,6154,0,0,0,0,LES-AUGRES-MANOR,Space & earth science,Space,Space & earth science
AAPOLY24667,PETERHEAD,SCOTLAND,UNITED-KINGDOM,2014,0,D6,2010,0,0,0,33176,PETERHEAD,Space & earth science,Space,Space & earth science
AAPOLY24392,LIPHOOK,ENGLAND,UNITED-KINGDOM,2014,3.52180042180042,D6,2517,0,0,0,217631,LIPHOOK,Space & earth science,Space,Space & earth science
AAPOLY23602,BARNARD-CASTLE,ENGLAND,UNITED-KINGDOM,2014,0.491666666666667,D6,2067,0,0,0,5053,BARNARD-CASTLE,Space & earth science,Space,Space & earth science
AAPOLY23640,BERKELEY,ENGLAND,UNITED-KINGDOM,2014,0.025,D6,2043,0,0,0,47614,BERKELEY,Space & earth science,Space,Space & earth science
AAPOINT24426,LOCHGILPHEAD,SCOTLAND,UNITED-KINGDOM,2014,0,D6,7355,0,0,0,7718,LOCHGILPHEAD,Space & earth science,Space,Space & earth science
AAPOINT24692,PORTREE,SCOTLAND,UNITED-KINGDOM,2014,0.1,D6,7078,0,0,0,10177,PORTREE,Space & earth science,Space,Space & earth science
AAPOLY24214,HEMPSTEAD,ENGLAND,UNITED-KINGDOM,2014,0,D6,2791,0,0,0,63535,HEMPSTEAD,Space & earth science,Space,Space & earth science
AAPOLY24949,TAUNTON,ENGLAND,UNITED-KINGDOM,2014,1,D6,2104,0,0,0,351340,TAUNTON,Space & earth science,Space,Space & earth science
AAPOLY23793,CANTERBURY,ENGLAND,UNITED-KINGDOM,2014,23.3909180152658,D6,741,2958.3,1,3,1265709,CANTERBURY,Space & earth science,Space,Space & earth science
AAPOINT24083,FT-WILLIAM,SCOTLAND,UNITED-KINGDOM,2014,0.2,D6,5276,0,0,0,8794,FT-WILLIAM,Space & earth science,Space,Space & earth science
AAPOLY24676,PLYMOUTH,ENGLAND,UNITED-KINGDOM,2014,121.895950602816,D6,1603,1550,0,3,450226,PLYMOUTH,Space & earth science,Space,Space & earth science
AAPOLY23674,BLACKPOOL,ENGLAND,UNITED-KINGDOM,2014,0.75,D6,1450,0,0,0,404513,BLACKPOOL,Space & earth science,Space,Space & earth science
AAPOLY24684,POOLE,ENGLAND,UNITED-KINGDOM,2014,17.6277777777778,D6,793,1155,0,2,776199,POOLE,Space & earth science,Space,Space & earth science
AAPOLY23804,CARSTAIRS,SCOTLAND,UNITED-KINGDOM,2014,0,D6,2203,0,0,0,33958,CARSTAIRS,Space & earth science,Space,Space & earth science
AAPOLY24610,OBAN,SCOTLAND,UNITED-KINGDOM,2014,18.9968309468309,D6,3099,0,0,0,9744,OBAN,Space & earth science,Space,Space & earth science
AAPOINT24794,SCILLY,ENGLAND,UNITED-KINGDOM,2014,0,D6,5333,0,0,0,0,SCILLY,Space & earth science,Space,Space & earth science
AAPOLY24773,SAINT-LEONARDS-ON-SEA,ENGLAND,UNITED-KINGDOM,2014,0,D6,2683,0,0,0,154573,SAINT-LEONARDS-ON-SEA,Space & earth science,Space,Space & earth science
AAPOLY24779,SALISBURY,ENGLAND,UNITED-KINGDOM,2014,4.94166666666667,D6,1761,645,0,1,398971,SALISBURY,Space & earth science,Space,Space & earth science
AAPOLY24758,RUGBY,ENGLAND,UNITED-KINGDOM,2014,1.13888888888889,D6,1241,0,0,0,288139,RUGBY,Space & earth science,Space,Space & earth science
AAPOLY23682,BODMIN,ENGLAND,UNITED-KINGDOM,2014,0,D6,1567,0,0,0,42698,BODMIN,Space & earth science,Space,Space & earth science
AAPOLY24686,PORTAFERRY,NORTH-IRELAND,UNITED-KINGDOM,2014,1.58333333333333,D6,1004,0,0,0,44868,PORTAFERRY,Space & earth science,Space,Space & earth science
AAPOLY23768,BURTON-UPON-TRENT,ENGLAND,UNITED-KINGDOM,2014,0.533333333333333,D6,1336,0,0,0,490213,BURTON-UPON-TRENT,Space & earth science,Space,Space & earth science
AALIGNE23586,BAKEWELL,ENGLAND,UNITED-KINGDOM,2014,0.142857142857143,D6,4183,0,0,0,8200,BAKEWELL,Space & earth science,Space,Space & earth science
AAPOLY24792,SCALLOWAY,SCOTLAND,UNITED-KINGDOM,2014,1.25,D6,1254,0,0,0,11372,SCALLOWAY,Space & earth science,Space,Space & earth science
AAPOLY24732,RHYL,WALES,UNITED-KINGDOM,2014,0.111111111111111,D6,1820,0,0,0,48218,RHYL,Space & earth science,Space,Space & earth science
AAPOLY23984,DUNDEE,SCOTLAND,UNITED-KINGDOM,2014,114.076744827502,D6,1650,2959.51,2,5,493356,DUNDEE,Space & earth science,Space,Space & earth science
AAPOLY24077,FRAMLINGHAM,ENGLAND,UNITED-KINGDOM,2014,0,D6,2002,0,0,0,39629,FRAMLINGHAM,Space & earth science,Space,Space & earth science
AAPOLY23878,COLERAINE,NORTH-IRELAND,UNITED-KINGDOM,2014,13,D6,1419,534.4,1,1,106037,COLERAINE,Space & earth science,Space,Space & earth science
AAPOLY23979,DUMFRIES,SCOTLAND,UNITED-KINGDOM,2014,1.05833333333333,D6,2071,104.415,3,3,67916,DUMFRIES,Space & earth science,Space,Space & earth science
AAPOLY24028,E-MALLING,ENGLAND,UNITED-KINGDOM,2014,1.15277777777778,D6,1370,258.3,1,1,1342096,MEDWAY,Space & earth science,Space,Space & earth science
AAPOLY24500,MENAI-BRIDGE,WALES,UNITED-KINGDOM,2014,53.6365635997989,D6,1831,802.0375,1,1,195914,BANGOR,Space & earth science,Space,Space & earth science
AAPOLY24517,MILTON-KEYNES,ENGLAND,UNITED-KINGDOM,2014,113.307328030033,D6,2316,7572.99509,1,4,1587511,MILTON-KEYNES,Space & earth science,Space,Space & earth science
AAPOLY24720,READING,ENGLAND,UNITED-KINGDOM,2014,207.899951450486,D6,829,2485,0,4,1673966,READING,Space & earth science,Space,Space & earth science
AAPOLY24926,SUTTON,ENGLAND,UNITED-KINGDOM,2014,1.83333333333333,D6,2471,1171,1,2,653065,SUTTON,Space & earth science,Space,Space & earth science
AAPOLY24793,SCARBOROUGH,ENGLAND,UNITED-KINGDOM,2014,3.875,D6,1663,10.65,1,1,157353,SCARBOROUGH,Space & earth science,Space,Space & earth science
AAPOLY25008,UPPER-HEYFORD,ENGLAND,UNITED-KINGDOM,2014,0,D6,1931,0,0,0,25454,UPPER-HEYFORD,Space & earth science,Space,Space & earth science
AAPOINT24351,LAIDE,SCOTLAND,UNITED-KINGDOM,2014,0,D6,5791,0,0,0,12229,LAIDE,Space & earth science,Space,Space & earth science
AALIGNE24032,ENNISKILLEN,NORTH-IRELAND,UNITED-KINGDOM,2014,0,D6,4185,0,0,0,24032,ENNISKILLEN,Space & earth science,Space,Space & earth science
AAPOLY25109,WIGTOWN,SCOTLAND,UNITED-KINGDOM,2014,0,D6,2503,0,0,0,9050,WIGTOWN,Space & earth science,Space,Space & earth science
AAPOLY24892,ST-MARTINS,ENGLAND,UNITED-KINGDOM,2014,0,D6,2592,0,0,0,0,ST-MARTINS,Space & earth science,Space,Space & earth science
AALIGNE24337,KINGUSSIE,SCOTLAND,UNITED-KINGDOM,2014,0,D6,4187,0,0,0,13676,KINGUSSIE,Space & earth science,Space,Space & earth science
AAPOLY24272,HUNTLY,SCOTLAND,UNITED-KINGDOM,2014,0.625,D6,2165,0,0,0,104092,HUNTLY,Space & earth science,Space,Space & earth science
AALIGNE24871,SPILSBY,ENGLAND,UNITED-KINGDOM,2014,0.333333333333333,D6,4190,0,0,0,18204,SPILSBY,Space & earth science,Space,Space & earth science
AAPOLY24300,KEELE,ENGLAND,UNITED-KINGDOM,2014,31.4720148839808,D6,1553,2209,2,5,1143849,KEELE,Space & earth science,Space,Space & earth science
AAPOLY24307,KENDAL,ENGLAND,UNITED-KINGDOM,2014,0,D6,2278,0,1,1,71248,KENDAL,Space & earth science,Space,Space & earth science
AALIGNE24343,KIRKCALDY,SCOTLAND,UNITED-KINGDOM,2014,0,D6,4188,0,0,0,57537,KIRKCALDY,Space & earth science,Space,Space & earth science
AAPOLY24890,STIRLING,SCOTLAND,UNITED-KINGDOM,2014,20.775,D6,3074,916,1,1,583992,STIRLING,Space & earth science,Space,Space & earth science
AAPOINT24786,SANDOWN,ENGLAND,UNITED-KINGDOM,2014,0,D6,4935,0,0,0,14189,SANDOWN,Space & earth science,Space,Space & earth science
AAPOINT23963,DORNOCH,SCOTLAND,UNITED-KINGDOM,2014,0,D6,6722,0,0,0,7626,DORNOCH,Space & earth science,Space,Space & earth science
AAPOLY24288,INVERNESS,SCOTLAND,UNITED-KINGDOM,2014,5.925,D6,2479,37.11,2,2,104398,INVERNESS,Space & earth science,Space,Space & earth science
AAPOLY24934,SWANSEA,WALES,UNITED-KINGDOM,2014,47.3783701678439,D6,3092,2060,2,3,451686,SWANSEA,Space & earth science,Space,Space & earth science
AAPOLY24062,FFOSTRASOL,WALES,UNITED-KINGDOM,2014,0,D6,1167,0,0,0,11923,FFOSTRASOL,Space & earth science,Space,Space & earth science
AAPOLY24936,SWINDON,ENGLAND,UNITED-KINGDOM,2014,9.14642857142857,D6,2457,87.00490998000001,1,2,548173,SWINDON,Space & earth science,Space,Space & earth science
AAPOINT23939,DARTMOUTH,ENGLAND,UNITED-KINGDOM,2014,0,D6,6037,0,0,0,6822,DARTMOUTH,Space & earth science,Space,Space & earth science
AAPOLY23581,AYR,SCOTLAND,UNITED-KINGDOM,2014,1.20277777777778,D6,2959,133.295,2,2,274975,AYR,Space & earth science,Space,Space & earth science
AAPOLY23960,DONCASTER,ENGLAND,UNITED-KINGDOM,2014,1.33333333333333,D6,797,0,0,0,366682,DONCASTER,Space & earth science,Space,Space & earth science
AAPOLY23770,BURY-SAINT-EDMUNDS,ENGLAND,UNITED-KINGDOM,2014,1.36071428571429,D6,1102,0,0,0,262926,BURY-SAINT-EDMUNDS,Space & earth science,Space,Space & earth science
AAPOLY24674,PITLOCHRY,SCOTLAND,UNITED-KINGDOM,2014,1.83333333333333,D6,1814,0,0,0,9286,PITLOCHRY,Space & earth science,Space,Space & earth science
AD11950,LONDON,ENGLAND,UNITED-KINGDOM,2014,781.542072363589,D6,6,45616.43,4,44,10923304,LONDON,Space & earth science,Space,Space & earth science
AD12080,OXFORD-DIDCOT,ENGLAND,UNITED-KINGDOM,2014,329.802825029977,D6,15,8020,0,2,292495,OXFORD-DIDCOT,Space & earth science,Space,Space & earth science
AD11968,MANCHESTER-LIVERPOOL,ENGLAND,UNITED-KINGDOM,2014,312.559065518602,D6,109,17321.7,5,15,5831088,MANCHESTER-LIVERPOOL,Space & earth science,Space,Space & earth science
AD11681,EDINBURGH,SCOTLAND,UNITED-KINGDOM,2014,251.228056837143,D6,153,6301.385,3,6,680401,EDINBURGH,Space & earth science,Space,Space & earth science
AD12208,SOUTHAMPTON-PROTSMOUTH,ENGLAND,UNITED-KINGDOM,2014,261.56258113244,D6,178,5790,0,4,1264280,SOUTHAMPTON,Space & earth science,Space,Space & earth science
AD11449,BIRMINGHAM,ENGLAND,UNITED-KINGDOM,2014,183.694875094012,D6,192,11488,2,8,3439184,BIRMINGHAM,Space & earth science,Space,Space & earth science
AD11496,BRISTOL,ENGLAND,UNITED-KINGDOM,2014,208.582880495897,D6,202,6330,0,4,705326,BRISTOL,Space & earth science,Space,Space & earth science
AD11739,GLASGOW,SCOTLAND,UNITED-KINGDOM,2014,117.237578355412,D6,219,6236.57,3,7,1384797,GLASGOW,Space & earth science,Space,Space & earth science
AD5683,YORK,ENGLAND,UNITED-KINGDOM,2014,37.3061928811929,D6,243,1990,0,2,250718,YORK,Space & earth science,Space,Space & earth science
AD11910,LANCASTER,ENGLAND,UNITED-KINGDOM,2014,79.4105350641414,D6,265,1905.1,0,1,68566,LANCASTER,Space & earth science,Space,Space & earth science
AD11428,BELFAST,NORTH-IRELAND,UNITED-KINGDOM,2014,76.1641013125685,D6,272,2088.025,1,4,703353,BELFAST,Space & earth science,Space,Space & earth science
AD11919,LEEDS,ENGLAND,UNITED-KINGDOM,2014,187.632019475142,D6,352,6460,0,6,2108519,LEEDS,Space & earth science,Space,Space & earth science
AD12184,SHEFFIELD,ENGLAND,UNITED-KINGDOM,2014,89.2204415089327,D6,381,5267.5,1,3,970902,SHEFFIELD,Space & earth science,Space,Space & earth science
AD12033,NEWCASTLE-UPON-TYNE,ENGLAND,UNITED-KINGDOM,2014,246.689335751384,D6,424,6675,0,4,1608302,NEWCASTLE-U-TYNE,Space & earth science,Space,Space & earth science
AD11336,ABERDEEN,SCOTLAND,UNITED-KINGDOM,2014,115.6839213826,D6,464,2451.4,1,3,233581,ABERDEEN,Space & earth science,Space,Space & earth science
AD11920,LEICESTER,ENGLAND,UNITED-KINGDOM,2014,125.615024630088,D6,473,4345,0,3,620795,LEICESTER,Space & earth science,Space,Space & earth science
AD12057,NOTTINGHAM,ENGLAND,UNITED-KINGDOM,2014,133.139929319785,D6,476,5444,2,3,1192343,NOTTINGHAM,Space & earth science,Space,Space & earth science
AD5280,NORWICH,ENGLAND,UNITED-KINGDOM,2014,81.1865264249525,D6,500,1855,0,2,549138,NORWICH,Space & earth science,Space,Space & earth science
AD11525,CAMBRIDGE,ENGLAND,UNITED-KINGDOM,2014,433.913329489028,D6,597,6216.5,1,2,220311,CAMBRIDGE,Space & earth science,Space,Space & earth science
AAPOLY24952,TEDDINGTON,ENGLAND,UNITED-KINGDOM,2014,49.1648790071584,D7,1547,1355,0,3,1070437,TEDDINGTON,Engineering,Eng,Engineering science
AAPOLY23795,CARDIFF,WALES,UNITED-KINGDOM,2014,141.106746031746,D7,1010,6000,0,3,1739363,CARDIFF,Engineering,Eng,Engineering science
AAPOLY24817,SHEPTON-MALLET,ENGLAND,UNITED-KINGDOM,2014,0.333333333333333,D7,1763,0,0,0,93734,SHEPTON-MALLET,Engineering,Eng,Engineering science
AAPOINT24580,NEWTOWN,WALES,UNITED-KINGDOM,2014,0,D7,7876,0,0,0,11357,NEWTOWN,Engineering,Eng,Engineering science
AALIGNE24165,HARLECH,WALES,UNITED-KINGDOM,2014,0,D7,4186,0,0,0,1540,HARLECH,Engineering,Eng,Engineering science
