X1,idcomposite,nom_agglocomposite,province,pays,year,nb_pub,discipline,pop2012,ec_dads_etp_2014,label_ds,label_dsh,label_d,city_label
197,AAPOLY6748,LANGON,NA,FRANCE,2014,1.5,D2,55913,NA,Medecine,Med,Medecine,NA
198,AAPOLY7206,MONT-DE-MARSAN,NA,FRANCE,2014,0.647619047619048,D2,151857,Under_NDA,Medecine,Med,Medecine,NA
199,AAPOLY5541,ALBI,NA,FRANCE,2014,11.654797979798,D2,276192,Under_NDA,Medecine,Med,Medecine,ALBI
200,AAPOLY6895,LE-PUY-EN-VELAY,NA,FRANCE,2014,1.08333333333333,D2,94155,Under_NDA,Medecine,Med,Medecine,LE-PUY
201,AAPOLY6444,FREJUS,NA,FRANCE,2014,3.26154401154401,D2,286102,Under_NDA,Medecine,Med,Medecine,FREJUS
202,AAPOLY7244,MONTOLDRE,NA,FRANCE,2014,1.29166666666667,D2,163908,Under_NDA,Medecine,Med,Medecine,NA
203,AAPOLY7524,PRIGONRIEUX,NA,FRANCE,2014,0.575,D2,74433,NA,Medecine,Med,Medecine,NA
204,AAPOLY5545,ALES,NA,FRANCE,2014,2.57692307692308,D2,237989,Under_NDA,Medecine,Med,Medecine,ALES
205,AAPOLY5657,AUXERRE,NA,FRANCE,2014,0.952020202020202,D2,115267,Under_NDA,Medecine,Med,Medecine,AUXERRE
206,AAPOLY6957,LIMOGES,NA,FRANCE,2014,95.4886558950433,D2,343229,Under_NDA,Medecine,Med,Medecine,LIMOGES
207,AAPOLY6264,DANGE-SAINT-ROMAIN,NA,FRANCE,2014,1.05833333333333,D2,52777,NA,Medecine,Med,Medecine,NA
208,AAPOLY6780,LA-ROCHE-SUR-YON,NA,FRANCE,2014,10.4740626232006,D2,293960,Under_NDA,Medecine,Med,Medecine,NA
209,AAPOLY6524,GRAMAT,NA,FRANCE,2014,0,D2,73840,NA,Medecine,Med,Medecine,NA
210,AAPOLY7471,POINTE-A-PITRE,GUADELOUPE,FRANCE,2014,37.6051858088148,D2,284928,NA,Medecine,Med,Medecine,NA
211,AAPOINT5559,ANCENIS,NA,FRANCE,2014,0.833333333333333,D2,7504,NA,Medecine,Med,Medecine,NA
212,AAPOLY6753,LANNION,NA,FRANCE,2014,7.50638528138528,D2,220174,Under_NDA,Medecine,Med,Medecine,LANNION
213,AAPOLY6329,EGLETONS,NA,FRANCE,2014,0.25,D2,55616,NA,Medecine,Med,Medecine,NA
214,AAPOLY6166,COMPIEGNE,NA,FRANCE,2014,18.0973956598957,D2,530527,Under_NDA,Medecine,Med,Medecine,COMPIEGNE
215,AAPOLY6370,EVREUX,NA,FRANCE,2014,2.30519480519481,D2,312640,Under_NDA,Medecine,Med,Medecine,NA
216,AAPOLY7389,PAIMPONT,NA,FRANCE,2014,0,D2,205156,NA,Medecine,Med,Medecine,NA
217,AAPOLY6777,LA-ROCHELLE,NA,FRANCE,2014,11.689298245614,D2,344430,Under_NDA,Medecine,Med,Medecine,LA-ROCHELLE
218,AAPOINT7567,REDON,NA,FRANCE,2014,1.04,D2,9306,NA,Medecine,Med,Medecine,REDON
219,AAPOLY7004,LORIENT,NA,FRANCE,2014,6.54166666666667,D2,350305,Under_NDA,Medecine,Med,Medecine,LORIENT
220,AAPOLY8106,TOULON,NA,FRANCE,2014,49.8420343545344,D2,613853,Under_NDA,Medecine,Med,Medecine,TOULON
221,AAPOLY6851,LE-CREUSOT,NA,FRANCE,2014,4.52319376026273,D2,258996,Under_NDA,Medecine,Med,Medecine,NA
222,AAPOLY5884,BRETENIERES,NA,FRANCE,2014,0.988095238095238,D2,106831,Under_NDA,Medecine,Med,Medecine,NA
223,AAPOLY5565,ANGERS,NA,FRANCE,2014,181.762594350808,D2,421122,Under_NDA,Medecine,Med,Medecine,ANGERS
224,AAPOLY8026,SOMAIN,NA,FRANCE,2014,0.166666666666667,D2,200786,NA,Medecine,Med,Medecine,NA
225,AAPOLY7890,SAINT-SATURNIN,NA,FRANCE,2014,1.25,D2,17154,NA,Medecine,Med,Medecine,NA
226,AAPOLY8253,VILLARCEAUX,NA,FRANCE,2014,4.01462703962704,D2,216779,Under_NDA,Medecine,Med,Medecine,NA
227,AAPOLY7546,QUIMPER,NA,FRANCE,2014,3.20898078529657,D2,262877,Under_NDA,Medecine,Med,Medecine,QUIMPER
228,AAPOLY6720,LAIGLE,NA,FRANCE,2014,0.75,D2,86361,NA,Medecine,Med,Medecine,NA
229,AALIGNE6005,CAYENNE,GUIANA,FRANCE,2014,10.7309523809524,D2,87960,NA,Medecine,Med,Medecine,CAYENNE
230,AAPOLY8181,VANNES,NA,FRANCE,2014,5.03153086593489,D2,179274,Under_NDA,Medecine,Med,Medecine,VANNES
231,AAPOLY5772,BESANCON,NA,FRANCE,2014,159.222866926579,D2,270119,Under_NDA,Medecine,Med,Medecine,BESANCON
232,AAPOLY7138,METZ,NA,FRANCE,2014,31.7130494505494,D2,653583,Under_NDA,Medecine,Med,Medecine,METZ
233,AAPOLY8143,TROYES,NA,FRANCE,2014,2.32261904761905,D2,190768,Under_NDA,Medecine,Med,Medecine,TROYES
234,AAPOLY8270,VILLEFRANCHE-SUR-SAONE,NA,FRANCE,2014,7.80757575757576,D2,156090,Under_NDA,Medecine,Med,Medecine,NA
235,AAPOLY5529,AIMARGUES,NA,FRANCE,2014,1.89527041585865,D2,95845,NA,Medecine,Med,Medecine,NA
236,AAPOLY5649,AURILLAC,NA,FRANCE,2014,4.30448717948718,D2,47264,Under_NDA,Medecine,Med,Medecine,AURILLAC
237,AAPOLY8210,VERDUN,NA,FRANCE,2014,1.07619047619048,D2,36803,NA,Medecine,Med,Medecine,VERDUN
238,AAPOLY7200,MONTBELIARD,NA,FRANCE,2014,8.99372710622711,D2,245982,Under_NDA,Medecine,Med,Medecine,MONTBELIARD
239,AAPOLY7240,MONTLUCON,NA,FRANCE,2014,0.96374269005848,D2,116063,NA,Medecine,Med,Medecine,MONTLUCON
240,AAPOLY5809,BLOIS,NA,FRANCE,2014,1.97777777777778,D2,173987,Under_NDA,Medecine,Med,Medecine,BLOIS
241,AAPOLY6283,DIEPPE,NA,FRANCE,2014,1.03846153846154,D2,117026,NA,Medecine,Med,Medecine,DIEPPE
242,AAPOLY6087,CHATEAU-THIERRY,NA,FRANCE,2014,0,D2,40396,NA,Medecine,Med,Medecine,C-THIERRY
243,AAPOLY6122,CHOLET,NA,FRANCE,2014,3.76590909090909,D2,143707,Under_NDA,Medecine,Med,Medecine,NA
244,AAPOLY7814,SAINT-MALO,NA,FRANCE,2014,2.32893772893773,D2,177074,Under_NDA,Medecine,Med,Medecine,NA
245,AALIGNE6551,GUERET,NA,FRANCE,2014,0.166666666666667,D2,17002,NA,Medecine,Med,Medecine,GUERET
246,AALIGNE7527,PROVINS,NA,FRANCE,2014,0,D2,17016,NA,Medecine,Med,Medecine,PROVINS
247,AAPOLY5599,ARLES,NA,FRANCE,2014,4.24166666666667,D2,182788,Under_NDA,Medecine,Med,Medecine,ARLES
248,AAPOLY7723,SAINT-ETIENNE,NA,FRANCE,2014,147.691221904007,D2,846494,Under_NDA,Medecine,Med,Medecine,ST-ETIENNE
249,AAPOLY5778,BETHUNE,NA,FRANCE,2014,6.29444444444444,D2,528617,Under_NDA,Medecine,Med,Medecine,NA
250,AAPOLY5924,BURE,NA,FRANCE,2014,2.1297619047619,D2,115848,Under_NDA,Medecine,Med,Medecine,BURE
251,AAPOLY7992,SENS,NA,FRANCE,2014,2.58333333333333,D2,52846,Under_NDA,Medecine,Med,Medecine,NA
252,AAPOLY5539,AJACCIO,NA,FRANCE,2014,3.45833333333333,D2,102435,Under_NDA,Medecine,Med,Medecine,NA
253,AAPOLY6436,FOUGERES,NA,FRANCE,2014,8.7691770647653,D2,267216,Under_NDA,Medecine,Med,Medecine,NA
254,AAPOLY8251,VILLAINES-LA-JUHEL,NA,FRANCE,2014,0.861111111111111,D2,85630,Under_NDA,Medecine,Med,Medecine,NA
255,AAPOLY6319,DURY-LES-AMIENS,NA,FRANCE,2014,139.836422459039,D2,359527,Under_NDA,Medecine,Med,Medecine,AMIENS
256,AAPOLY6107,CHERBOURG,NA,FRANCE,2014,1.35,D2,92350,Under_NDA,Medecine,Med,Medecine,CHERBOURG
257,AAPOLY7474,POITIERS,NA,FRANCE,2014,119.406112706994,D2,329874,Under_NDA,Medecine,Med,Medecine,POITIERS
258,AALIGNE5530,AINAY-LE-CHATEAU,NA,FRANCE,2014,0,D2,13364,NA,Medecine,Med,Medecine,NA
259,AAPOLY7846,SAINT-NAZAIRE,NA,FRANCE,2014,1.0504329004329,D2,288551,Under_NDA,Medecine,Med,Medecine,NA
260,AAPOLY7598,ROANNE,NA,FRANCE,2014,1.84090909090909,D2,194126,Under_NDA,Medecine,Med,Medecine,NA
261,AAPOLY6861,LE-HAVRE,NA,FRANCE,2014,11.5483386496544,D2,430780,Under_NDA,Medecine,Med,Medecine,LE-HAVRE
262,AALIGNE6092,CHATILLON-SUR-SEINE,NA,FRANCE,2014,0,D2,5578,NA,Medecine,Med,Medecine,NA
263,AAPOLY7438,PIERRELATTE,NA,FRANCE,2014,2.12142857142857,D2,177936,Under_NDA,Medecine,Med,Medecine,NA
264,AAPOLY6315,DUNKERQUE,NA,FRANCE,2014,7.96837928153718,D2,492191,Under_NDA,Medecine,Med,Medecine,DUNKERQUE
265,AAPOLY8148,UGINE,NA,FRANCE,2014,0.25,D2,46478,NA,Medecine,Med,Medecine,NA
266,AAPOLY5882,BREST,NA,FRANCE,2014,124.772015922817,D2,364018,Under_NDA,Medecine,Med,Medecine,BREST
267,AAPOLY8342,WIMEREUX,NA,FRANCE,2014,4.43333333333333,D2,203409,Under_NDA,Medecine,Med,Medecine,WIMEREUX
268,AAPOLY8116,TOURS,NA,FRANCE,2014,216.656911125013,D2,488045,Under_NDA,Medecine,Med,Medecine,TOURS
269,AAPOLY5861,BOURGES,NA,FRANCE,2014,1.24761904761905,D2,188912,Under_NDA,Medecine,Med,Medecine,BOURGES
270,AAPOLY6286,DIJON,NA,FRANCE,2014,212.792198929584,D2,430526,Under_NDA,Medecine,Med,Medecine,DIJON
271,AAPOLY5666,AVIGNON,NA,FRANCE,2014,88.2678663720171,D2,996258,Under_NDA,Medecine,Med,Medecine,AVIGNON
272,AAPOLY5567,ANGOULEME,NA,FRANCE,2014,1.78333333333333,D2,219580,Under_NDA,Medecine,Med,Medecine,ANGOULEME
273,AAPOLY7418,PERPIGNAN,NA,FRANCE,2014,11.1172619047619,D2,443138,Under_NDA,Medecine,Med,Medecine,PERPIGNAN
274,AAPOLY7396,PAPEETE,POLYNESIA,FRANCE,2014,12.8401315789474,D2,200714,NA,Medecine,Med,Medecine,PAPEETE
275,AAPOLY6109,CHESSENAZ,NA,FRANCE,2014,0,D2,65128,NA,Medecine,Med,Medecine,NA
276,AALIGNE7057,MAMOUDZOU,MAYOTTE,FRANCE,2014,0.583333333333333,D2,58197,NA,Medecine,Med,Medecine,NA
277,AAPOLY6946,LIBOURNE,NA,FRANCE,2014,3.9125,D2,259718,Under_NDA,Medecine,Med,Medecine,NA
278,AAPOLY5862,BOURGOIN-JALLIEU,NA,FRANCE,2014,3.5922619047619,D2,151389,NA,Medecine,Med,Medecine,NA
279,AAPOLY5741,BEAUVAIS,NA,FRANCE,2014,4.76028693528693,D2,187149,NA,Medecine,Med,Medecine,NA
280,AAPOLY7858,SAINT-PAUL-LES-DURANCE,NA,FRANCE,2014,5.36111111111111,D2,253921,NA,Medecine,Med,Medecine,NA
281,AAPOLY7195,MONTAUBAN,NA,FRANCE,2014,3.546336996337,D2,178037,Under_NDA,Medecine,Med,Medecine,NA
282,AAPOLY6598,HIRSON,NA,FRANCE,2014,1.42777777777778,D2,37159,NA,Medecine,Med,Medecine,NA
283,AAPOLY7415,PERIGUEUX,NA,FRANCE,2014,2.28333333333333,D2,176953,Under_NDA,Medecine,Med,Medecine,NA
284,AAPOLY6405,FLERS,NA,FRANCE,2014,0.125,D2,25298,NA,Medecine,Med,Medecine,FLERS
285,AAPOLY5840,BORDES-DE-RIVIERE,NA,FRANCE,2014,0,D2,50856,NA,Medecine,Med,Medecine,NA
286,AAPOLY7463,PLOUFRAGAN,NA,FRANCE,2014,9.89848637427025,D2,226259,Under_NDA,Medecine,Med,Medecine,NA
287,AAPOLY5566,ANGLET,NA,FRANCE,2014,4.90710180623974,D2,230734,Under_NDA,Medecine,Med,Medecine,NA
288,AAPOLY7569,REIMS,NA,FRANCE,2014,101.973539397969,D2,352920,Under_NDA,Medecine,Med,Medecine,REIMS
289,AAPOLY7755,SAINT-GIRONS,NA,FRANCE,2014,1.875,D2,110032,NA,Medecine,Med,Medecine,ST-GIRONS
290,AAPOLY6836,LE-BOURGET-DU-LAC,NA,FRANCE,2014,10.9442791414812,D2,560793,Under_NDA,Medecine,Med,Medecine,NA
291,AAPOLY7321,NOGENT-SUR-VERNISSON,NA,FRANCE,2014,0,D2,200529,Under_NDA,Medecine,Med,Medecine,NA
292,AAPOLY7808,SAINT-LO,NA,FRANCE,2014,2.54166666666667,D2,152094,Under_NDA,Medecine,Med,Medecine,ST-LO
293,AAPOLY1823,MONS,NA,FRANCE,2014,30.0519230769231,D2,417750,Under_NDA,Medecine,Med,Medecine,MONS
294,AAPOLY6143,CLUNY,NA,FRANCE,2014,0.083333333333333,D2,31027,NA,Medecine,Med,Medecine,CLUNY
295,AAPOLY7309,NEVERS,NA,FRANCE,2014,1.15,D2,114608,Under_NDA,Medecine,Med,Medecine,NA
296,AAPOLY7601,RODEZ,NA,FRANCE,2014,0.405128205128205,D2,72035,Under_NDA,Medecine,Med,Medecine,RODEZ
297,AALIGNE6704,LA-FLECHE,NA,FRANCE,2014,0.166666666666667,D2,31923,NA,Medecine,Med,Medecine,NA
298,AAPOLY5903,BRIVE,NA,FRANCE,2014,1.08730158730159,D2,221713,Under_NDA,Medecine,Med,Medecine,BRIVE
299,AAPOLY6467,GAP,NA,FRANCE,2014,3.70757575757576,D2,96236,Under_NDA,Medecine,Med,Medecine,GAP
300,AAPOLY6270,DAX,NA,FRANCE,2014,1.16037851037851,D2,40771,Under_NDA,Medecine,Med,Medecine,DAX
301,AAPOLY5634,AUCH,NA,FRANCE,2014,0.866666666666667,D2,64882,NA,Medecine,Med,Medecine,AUCH
302,AALIGNE5857,BOURBON-LANCY,NA,FRANCE,2014,0,D2,27910,NA,Medecine,Med,Medecine,NA
303,AAPOLY6808,LAVAL,NA,FRANCE,2014,0.766666666666667,D2,152824,Under_NDA,Medecine,Med,Medecine,NA
304,AAPOLY6195,CORTE,NA,FRANCE,2014,1.75,D2,54885,Under_NDA,Medecine,Med,Medecine,CORTE
305,AAPOLY6867,LE-MANS,NA,FRANCE,2014,23.0488727213175,D2,325734,Under_NDA,Medecine,Med,Medecine,LE-MANS
306,AALIGNE6615,ILE-DYEU,NA,FRANCE,2014,0.666666666666667,D2,36604,NA,Medecine,Med,Medecine,NA
307,AAPOLY6758,LAON,NA,FRANCE,2014,1.26785714285714,D2,157704,Under_NDA,Medecine,Med,Medecine,LAON
308,AAPOLY6982,LODEVE,NA,FRANCE,2014,0.135746606334842,D2,119672,NA,Medecine,Med,Medecine,NA
309,AAPOLY5762,BERCK-SUR-MER,NA,FRANCE,2014,4.02310924369748,D2,130530,Under_NDA,Medecine,Med,Medecine,NA
310,AAPOLY5860,BOURG-EN-BRESSE,NA,FRANCE,2014,3.56590909090909,D2,395100,Under_NDA,Medecine,Med,Medecine,NA
311,AAPOLY7213,MONTENDRE,NA,FRANCE,2014,0.0625,D2,61413,Under_NDA,Medecine,Med,Medecine,MONTENDRE
312,AAPOLY6095,CHAUMONT,NA,FRANCE,2014,0.083333333333333,D2,57501,NA,Medecine,Med,Medecine,NA
313,AAPOLY7983,SELESTAT,NA,FRANCE,2014,0.071428571428571,D2,167316,NA,Medecine,Med,Medecine,NA
314,AAPOLY7375,OTTERSWILLER,NA,FRANCE,2014,0.5,D2,204865,NA,Medecine,Med,Medecine,NA
315,AAPOLY7987,SEMUR-EN-AUXOIS,NA,FRANCE,2014,0,D2,34134,NA,Medecine,Med,Medecine,NA
316,AAPOLY5669,AVOINE,NA,FRANCE,2014,0.625,D2,74299,Under_NDA,Medecine,Med,Medecine,NA
317,AAPOLY8167,VALENCE,NA,FRANCE,2014,10.775,D2,370287,Under_NDA,Medecine,Med,Medecine,VALENCE
318,AAPOLY5523,AGEN,NA,FRANCE,2014,0.972222222222222,D2,210430,Under_NDA,Medecine,Med,Medecine,AGEN
319,AAPOLY7493,PONTIVY,NA,FRANCE,2014,0.1,D2,30941,NA,Medecine,Med,Medecine,PONTIVY
320,AAPOLY5933,CAEN,NA,FRANCE,2014,177.955356622606,D2,487039,Under_NDA,Medecine,Med,Medecine,CAEN
321,AAPOLY7294,NARBONNE,NA,FRANCE,2014,3.54702380952381,D2,279142,Under_NDA,Medecine,Med,Medecine,NA
322,AAPOLY6069,CHASSENEUIL,NA,FRANCE,2014,0.776923076923077,D2,136864,Under_NDA,Medecine,Med,Medecine,NA
323,AAPOLY8089,THONON-LES-BAINS,NA,FRANCE,2014,7.03888888888889,D2,316631,Under_NDA,Medecine,Med,Medecine,THONON
324,AAPOLY6739,LA-MONTAGNE,NA,FRANCE,2014,0.125,D2,47802,NA,Medecine,Med,Medecine,NA
325,AALIGNE7156,MILLAU,NA,FRANCE,2014,0,D2,34146,NA,Medecine,Med,Medecine,NA
326,AAPOLY7778,SAINT-JEAN-DE-MAURIENNE,NA,FRANCE,2014,1.08333333333333,D2,81832,NA,Medecine,Med,Medecine,NA
327,AAPOLY5892,BRIANCON,NA,FRANCE,2014,0.816666666666667,D2,25738,NA,Medecine,Med,Medecine,BRIANCON
328,AAPOLY6340,EPINAL,NA,FRANCE,2014,3.61666666666667,D2,284253,Under_NDA,Medecine,Med,Medecine,EPINAL
329,AAPOLY6073,CHATEAUBRIANT,NA,FRANCE,2014,0.933333333333333,D2,90337,NA,Medecine,Med,Medecine,NA
330,AD3577,NICE,NA,FRANCE,2014,300.533478885137,D2,1048483,Under_NDA,Medecine,Med,Medecine,NICE
331,AD3481,LYON,NA,FRANCE,2014,926.254594525969,D2,1500500,Under_NDA,Medecine,Med,Medecine,LYON
332,AD3840,TOULOUSE,NA,FRANCE,2014,539.490029996075,D2,1063522,Under_NDA,Medecine,Med,Medecine,TOULOUSE
333,AD3549,MONTPELLIER,NA,FRANCE,2014,439.611644977317,D2,633120,Under_NDA,Medecine,Med,Medecine,MONTPELLIER
334,AD3822,STRASBOURG,NA,FRANCE,2014,379.148857748183,D2,543091,Under_NDA,Medecine,Med,Medecine,STRASBOURG
335,AD3567,NANTES,NA,FRANCE,2014,341.469115550298,D2,939511,Under_NDA,Medecine,Med,Medecine,NANTES
336,AD3013,ANNECY-LE-VIEUX,NA,FRANCE,2014,10.6256150712033,D2,95347,Under_NDA,Medecine,Med,Medecine,ANNECY
337,AD3460,LILLE,NA,FRANCE,2014,531.379122432792,D2,1592649,Under_NDA,Medecine,Med,Medecine,LILLE
338,AD3661,RENNES,NA,FRANCE,2014,257.220262571938,D2,475799,Under_NDA,Medecine,Med,Medecine,RENNES
339,AD3213,CLERMONT-FERRAND,NA,FRANCE,2014,214.417122082748,D2,540657,Under_NDA,Medecine,Med,Medecine,CLERMONT
340,AD9124,VANDOEUVRE-LES-NANCY,NA,FRANCE,2014,308.245228817742,D2,478500,Under_NDA,Medecine,Med,Medecine,NANCY
341,AD3612,PARIS,NA,FRANCE,2014,4714.14969842834,D2,9441671,Under_NDA,Medecine,Med,Medecine,PARIS
342,AD3502,MARSEILLE-AIX,NA,FRANCE,2014,710.410043100861,D2,1552528,Under_NDA,Medecine,Med,Medecine,MARSEILLE-AIX
343,AD3116,BORDEAUX,NA,FRANCE,2014,464.655295317436,D2,941261,Under_NDA,Medecine,Med,Medecine,BORDEAUX
344,AD3328,GRENOBLE,NA,FRANCE,2014,296.550114081732,D2,493238,Under_NDA,Medecine,Med,Medecine,GRENOBLE
345,AAPOINT8268,VILLEFRANCHE-DE-ROUERGUE,NA,FRANCE,2014,0,D3,11712,NA,Applied biology,Abio,Applied biology,NA
346,AAPOLY7393,PAMIERS,NA,FRANCE,2014,0,D3,64312,NA,Applied biology,Abio,Applied biology,PAMIERS
347,AAPOLY5592,ARGENTAN,NA,FRANCE,2014,0,D3,20458,NA,Applied biology,Abio,Applied biology,NA
348,AAPOLY7284,MULHOUSE,NA,FRANCE,2014,12.825,D3,646763,Under_NDA,Applied biology,Abio,Applied biology,MULHOUSE
349,AAPOLY7634,ROUEN,NA,FRANCE,2014,12.9156507800376,D3,826947,Under_NDA,Applied biology,Abio,Applied biology,ROUEN
350,AAPOLY7868,SAINT-PIERRE-LES-NEMOURS,NA,FRANCE,2014,3.89924242424242,D3,82607,NA,Applied biology,Abio,Applied biology,NA
351,AAPOLY6285,DIGNE-LES-BAINS,NA,FRANCE,2014,0,D3,36227,Under_NDA,Applied biology,Abio,Applied biology,DIGNE
352,AAPOLY8230,VESOUL,NA,FRANCE,2014,0,D3,27605,Under_NDA,Applied biology,Abio,Applied biology,VESOUL
353,AAPOLY7330,NOUMEA,NEW-CALEDONIA,FRANCE,2014,19.7616612554113,D3,175221.5,NA,Applied biology,Abio,Applied biology,NOUMEA
354,AAPOLY5967,CARCASSONNE,NA,FRANCE,2014,2.2,D3,205457,Under_NDA,Applied biology,Abio,Applied biology,CARCASSONNE
355,AAPOLY8303,VILLIERS-EN-BOIS,NA,FRANCE,2014,29.9567027417027,D3,186122,Under_NDA,Applied biology,Abio,Applied biology,NA
356,AAPOLY6426,FONT-ROMEU,NA,FRANCE,2014,0.333333333333333,D3,24782,NA,Applied biology,Abio,Applied biology,FT-ROMEU
357,AAPOLY7363,ORLEANS,NA,FRANCE,2014,33.2848473084886,D3,454695,Under_NDA,Applied biology,Abio,Applied biology,ORLEANS
358,AAPOLY7405,PAU,NA,FRANCE,2014,5.83611111111111,D3,433429,Under_NDA,Applied biology,Abio,Applied biology,PAU
359,AAPOLY5937,CAHORS,NA,FRANCE,2014,0,D3,73996,NA,Applied biology,Abio,Applied biology,CAHORS
360,AAPOLY10630,RHEINMUNSTER,NA,FRANCE,2014,0,D3,202077,NA,Applied biology,Abio,Applied biology,NA
361,AAPOLY6547,GUADELOUPE,NA,FRANCE,2014,0.25,D3,122919,NA,Applied biology,Abio,Applied biology,NA
362,AAPOLY7417,PERONNE,NA,FRANCE,2014,1.07878787878788,D3,101651,Under_NDA,Applied biology,Abio,Applied biology,PERONNE
363,AAPOLY6410,FLORAC,NA,FRANCE,2014,1.5,D3,24345,NA,Applied biology,Abio,Applied biology,FLORAC
364,AAPOLY6028,CHALONS-SUR-MARNE,NA,FRANCE,2014,0,D3,81127,Under_NDA,Applied biology,Abio,Applied biology,NA
365,AAPOLY6060,CHARLEVILLE-MEZIERES,NA,FRANCE,2014,0.333333333333333,D3,163942,Under_NDA,Applied biology,Abio,Applied biology,CHARLEVILLE
366,AAPOLY6794,LA-TREMBLADE,NA,FRANCE,2014,4.60416666666667,D3,129199,NA,Applied biology,Abio,Applied biology,NA
367,AAPOLY5713,BASTIA,NA,FRANCE,2014,1,D3,71038,Under_NDA,Applied biology,Abio,Applied biology,NA
368,AAPOLY7704,SAINT-DENIS,REUNION,FRANCE,2014,13.3809884559885,D3,626378,NA,Applied biology,Abio,Applied biology,NA
369,AAPOLY6748,LANGON,NA,FRANCE,2014,0,D3,55913,NA,Applied biology,Abio,Applied biology,NA
370,AAPOLY7206,MONT-DE-MARSAN,NA,FRANCE,2014,2.16666666666667,D3,151857,Under_NDA,Applied biology,Abio,Applied biology,NA
371,AAPOLY5541,ALBI,NA,FRANCE,2014,2.25,D3,276192,Under_NDA,Applied biology,Abio,Applied biology,ALBI
372,AAPOLY6895,LE-PUY-EN-VELAY,NA,FRANCE,2014,1.03125,D3,94155,Under_NDA,Applied biology,Abio,Applied biology,LE-PUY
373,AAPOLY6444,FREJUS,NA,FRANCE,2014,0.833333333333333,D3,286102,Under_NDA,Applied biology,Abio,Applied biology,FREJUS
374,AAPOLY7244,MONTOLDRE,NA,FRANCE,2014,0.30952380952381,D3,163908,Under_NDA,Applied biology,Abio,Applied biology,NA
375,AAPOLY7524,PRIGONRIEUX,NA,FRANCE,2014,2.18333333333333,D3,74433,NA,Applied biology,Abio,Applied biology,NA
376,AAPOLY5545,ALES,NA,FRANCE,2014,2.44444444444444,D3,237989,Under_NDA,Applied biology,Abio,Applied biology,ALES
377,AAPOLY5657,AUXERRE,NA,FRANCE,2014,0.166666666666667,D3,115267,Under_NDA,Applied biology,Abio,Applied biology,AUXERRE
378,AAPOLY6957,LIMOGES,NA,FRANCE,2014,6.31111111111111,D3,343229,Under_NDA,Applied biology,Abio,Applied biology,LIMOGES
379,AAPOLY6264,DANGE-SAINT-ROMAIN,NA,FRANCE,2014,1.5,D3,52777,NA,Applied biology,Abio,Applied biology,NA
380,AAPOLY6780,LA-ROCHE-SUR-YON,NA,FRANCE,2014,0.333333333333333,D3,293960,Under_NDA,Applied biology,Abio,Applied biology,NA
381,AAPOLY6524,GRAMAT,NA,FRANCE,2014,0,D3,73840,NA,Applied biology,Abio,Applied biology,NA
382,AAPOLY7471,POINTE-A-PITRE,GUADELOUPE,FRANCE,2014,13.8583333333333,D3,284928,NA,Applied biology,Abio,Applied biology,NA
383,AAPOINT5559,ANCENIS,NA,FRANCE,2014,0,D3,7504,NA,Applied biology,Abio,Applied biology,NA
384,AAPOLY6753,LANNION,NA,FRANCE,2014,12.7893790849673,D3,220174,Under_NDA,Applied biology,Abio,Applied biology,LANNION
385,AAPOLY6329,EGLETONS,NA,FRANCE,2014,0,D3,55616,NA,Applied biology,Abio,Applied biology,NA
386,AAPOLY6166,COMPIEGNE,NA,FRANCE,2014,7.39444444444444,D3,530527,Under_NDA,Applied biology,Abio,Applied biology,COMPIEGNE
387,AAPOLY6370,EVREUX,NA,FRANCE,2014,2,D3,312640,Under_NDA,Applied biology,Abio,Applied biology,NA
388,AAPOLY7389,PAIMPONT,NA,FRANCE,2014,6.85479797979798,D3,205156,NA,Applied biology,Abio,Applied biology,NA
389,AAPOLY6777,LA-ROCHELLE,NA,FRANCE,2014,13.0232142857143,D3,344430,Under_NDA,Applied biology,Abio,Applied biology,LA-ROCHELLE
390,AAPOINT7567,REDON,NA,FRANCE,2014,0,D3,9306,NA,Applied biology,Abio,Applied biology,REDON
391,AAPOLY7004,LORIENT,NA,FRANCE,2014,2.1875,D3,350305,Under_NDA,Applied biology,Abio,Applied biology,LORIENT
392,AAPOLY8106,TOULON,NA,FRANCE,2014,4.38333333333333,D3,613853,Under_NDA,Applied biology,Abio,Applied biology,TOULON
393,AAPOLY6851,LE-CREUSOT,NA,FRANCE,2014,2.5,D3,258996,Under_NDA,Applied biology,Abio,Applied biology,NA
394,AAPOLY5884,BRETENIERES,NA,FRANCE,2014,0.25,D3,106831,Under_NDA,Applied biology,Abio,Applied biology,NA
395,AAPOLY5565,ANGERS,NA,FRANCE,2014,53.9942460317461,D3,421122,Under_NDA,Applied biology,Abio,Applied biology,ANGERS
396,AAPOLY8026,SOMAIN,NA,FRANCE,2014,0,D3,200786,NA,Applied biology,Abio,Applied biology,NA
397,AAPOLY7890,SAINT-SATURNIN,NA,FRANCE,2014,0.75,D3,17154,NA,Applied biology,Abio,Applied biology,NA
398,AAPOLY8253,VILLARCEAUX,NA,FRANCE,2014,1.5,D3,216779,Under_NDA,Applied biology,Abio,Applied biology,NA
399,AAPOLY7546,QUIMPER,NA,FRANCE,2014,4.35,D3,262877,Under_NDA,Applied biology,Abio,Applied biology,QUIMPER
400,AAPOLY6720,LAIGLE,NA,FRANCE,2014,0.392857142857143,D3,86361,NA,Applied biology,Abio,Applied biology,NA
